 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  18.12.    Time:  19:54: 2
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      901  0.3330000E+03  0.50000E+00    2     2652     4    -5     T
      903  0.3340000E+03  0.50000E+00    2     2656     4    -5     T
      905  0.3350000E+03  0.50000E+00    2     2660     4    -5     T
      907  0.3360000E+03  0.50000E+00    2     2664     4    -5     T
      909  0.3370000E+03  0.50000E+00    2     2668     4    -5     T
      911  0.3380000E+03  0.50000E+00    2     2672     4    -5     T
      913  0.3390000E+03  0.50000E+00    2     2676     4    -5     T
      915  0.3400000E+03  0.50000E+00    2     2680     4    -5     T
      917  0.3410000E+03  0.50000E+00    2     2684     4    -5     T
      919  0.3420000E+03  0.50000E+00    2     2688     4    -5     T
      921  0.3430000E+03  0.50000E+00    2     2692     4    -5     T
      923  0.3440000E+03  0.50000E+00    2     2696     4    -5     T
      925  0.3450000E+03  0.50000E+00    2     2700     4    -5     T
      927  0.3460000E+03  0.50000E+00    2     2704     4    -5     T
      929  0.3470000E+03  0.50000E+00    2     2708     4    -5     T
      931  0.3480000E+03  0.50000E+00    2     2712     4    -5     T
      933  0.3490000E+03  0.50000E+00    2     2716     4    -5     T
      935  0.3500000E+03  0.50000E+00    2     2720     4    -5     T
      937  0.3510000E+03  0.50000E+00    2     2724     4    -5     T
      939  0.3520000E+03  0.50000E+00    2     2728     4    -5     T
      941  0.3530000E+03  0.50000E+00    2     2732     4    -5     T
      943  0.3540000E+03  0.50000E+00    2     2736     4    -5     T
      945  0.3550000E+03  0.50000E+00    2     2740     4    -5     T
      947  0.3560000E+03  0.50000E+00    2     2744     4    -5     T
      949  0.3570000E+03  0.50000E+00    2     2748     4    -5     T
      951  0.3580000E+03  0.50000E+00    2     2752     4    -5     T
      953  0.3590000E+03  0.50000E+00    2     2756     4    -5     T
      955  0.3600000E+03  0.50000E+00    2     2760     4    -5     T
      957  0.3610000E+03  0.50000E+00    2     2764     4    -5     T
      959  0.3620000E+03  0.50000E+00    2     2768     4    -5     T
      961  0.3630000E+03  0.50000E+00    2     2772     4    -5     T
      963  0.3640000E+03  0.50000E+00    2     2776     4    -5     T
      965  0.3650000E+03  0.50000E+00    2     2780     4    -5     T
      967  0.3660000E+03  0.50000E+00    2     2784     4    -5     T
      969  0.3670000E+03  0.50000E+00    2     2788     4    -5     T
      971  0.3680000E+03  0.50000E+00    2     2792     4    -5     T
      973  0.3690000E+03  0.50000E+00    2     2796     4    -5     T
      975  0.3700000E+03  0.50000E+00    2     2800     4    -5     T
      977  0.3710000E+03  0.50000E+00    2     2804     4    -5     T
      979  0.3720000E+03  0.50000E+00    2     2808     4    -5     T
      981  0.3730000E+03  0.50000E+00    2     2812     4    -5     T
      983  0.3740000E+03  0.50000E+00    2     2816     4    -5     T
      985  0.3750000E+03  0.50000E+00    2     2820     4    -5     T
      987  0.3760000E+03  0.50000E+00    2     2824     4    -5     T
      989  0.3770000E+03  0.50000E+00    6     2833    -4    -5     T
      991  0.3780000E+03  0.50000E+00    2     2838    -4    -5     T
      993  0.3790000E+03  0.50000E+00    2     2842    -4    -5     T
      995  0.3800000E+03  0.50000E+00    3     2849     4    -5     T
      997  0.3810000E+03  0.50000E+00    2     2855     4    -5     T
      999  0.3820000E+03  0.50000E+00    2     2859     4    -5     T
     1001  0.3830000E+03  0.50000E+00    2     2863     4    -5     T
     1003  0.3840000E+03  0.50000E+00    2     2867     4    -5     T
     1005  0.3850000E+03  0.50000E+00    2     2871     4    -5     T
     1007  0.3860000E+03  0.50000E+00    2     2875     4    -5     T
     1009  0.3870000E+03  0.50000E+00    2     2879     4    -5     T
     1011  0.3880000E+03  0.50000E+00    2     2883     4    -5     T
     1013  0.3890000E+03  0.50000E+00    2     2887     4    -5     T
     1015  0.3900000E+03  0.50000E+00    2     2891     4    -5     T
     1017  0.3910000E+03  0.50000E+00    2     2895     4    -5     T
     1019  0.3920000E+03  0.50000E+00    2     2899     4    -5     T
     1021  0.3930000E+03  0.50000E+00    2     2903     4    -5     T
     1023  0.3940000E+03  0.50000E+00    2     2907     4    -5     T
     1025  0.3950000E+03  0.50000E+00    2     2911     4    -5     T
     1027  0.3960000E+03  0.50000E+00    2     2915     4    -5     T
     1029  0.3970000E+03  0.50000E+00    2     2919     4    -5     T
     1031  0.3980000E+03  0.50000E+00    2     2923     4    -5     T
     1033  0.3990000E+03  0.50000E+00    2     2927     4    -5     T
     1035  0.4000000E+03  0.50000E+00    2     2931     4    -5     T
     1037  0.4010000E+03  0.50000E+00    2     2935     4    -5     T
     1039  0.4020000E+03  0.50000E+00    2     2939     4    -5     T
     1041  0.4030000E+03  0.50000E+00    2     2943     4    -5     T
