 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15:27: 0
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2389  0.2940000E+03  0.50000E+00    2     9578     4    -5     T
     2391  0.2950000E+03  0.50000E+00    2     9582     4    -5     T
     2393  0.2960000E+03  0.50000E+00    2     9586     4    -5     T
     2395  0.2970000E+03  0.50000E+00    2     9590     4    -5     T
     2397  0.2980000E+03  0.50000E+00    2     9594     4    -5     T
     2399  0.2990000E+03  0.50000E+00    2     9598     4    -5     T
     2401  0.3000000E+03  0.50000E+00    2     9602     4    -5     T
     2403  0.3010000E+03  0.50000E+00    2     9606     4    -5     T
     2405  0.3020000E+03  0.50000E+00    2     9610     4    -5     T
     2407  0.3030000E+03  0.50000E+00    2     9614     4    -5     T
     2409  0.3040000E+03  0.50000E+00    2     9618     4    -5     T
     2411  0.3050000E+03  0.50000E+00    2     9622     4    -5     T
     2413  0.3060000E+03  0.50000E+00    2     9626     4    -5     T
     2415  0.3070000E+03  0.50000E+00    2     9630     4    -5     T
     2417  0.3080000E+03  0.50000E+00    2     9634     4    -5     T
     2419  0.3090000E+03  0.50000E+00    2     9638     4    -5     T
     2421  0.3100000E+03  0.50000E+00    2     9642     4    -5     T
     2423  0.3110000E+03  0.50000E+00    2     9646     4    -5     T
     2425  0.3120000E+03  0.50000E+00    2     9650     4    -5     T
     2427  0.3130000E+03  0.50000E+00    2     9654     4    -5     T
     2429  0.3140000E+03  0.50000E+00    2     9658     4    -5     T
     2431  0.3150000E+03  0.50000E+00    2     9662     4    -5     T
     2433  0.3160000E+03  0.50000E+00    2     9666     4    -5     T
     2435  0.3170000E+03  0.50000E+00    2     9670     4    -5     T
     2437  0.3180000E+03  0.50000E+00    2     9674     4    -5     T
     2439  0.3190000E+03  0.50000E+00    2     9678     4    -5     T
     2441  0.3200000E+03  0.50000E+00    2     9682     4    -5     T
     2443  0.3210000E+03  0.50000E+00    2     9686     4    -5     T
     2445  0.3220000E+03  0.50000E+00    2     9690     4    -5     T
     2447  0.3230000E+03  0.50000E+00    2     9694     4    -5     T
     2449  0.3240000E+03  0.50000E+00    2     9698     4    -5     T
     2451  0.3250000E+03  0.50000E+00    2     9702     4    -5     T
     2453  0.3260000E+03  0.50000E+00    2     9706     4    -5     T
     2455  0.3270000E+03  0.50000E+00    2     9710     4    -5     T
     2457  0.3280000E+03  0.50000E+00    2     9714     4    -5     T
     2459  0.3290000E+03  0.50000E+00    2     9718     4    -5     T
     2461  0.3300000E+03  0.50000E+00    2     9722     4    -5     T
     2463  0.3310000E+03  0.50000E+00    2     9726     4    -5     T
     2465  0.3320000E+03  0.50000E+00    2     9730     4    -5     T
     2467  0.3330000E+03  0.50000E+00    2     9734     4    -5     T
