 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15: 8:27
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2210  0.2820000E+03  0.50000E+00    2     8526     4    -5     T
     2212  0.2830000E+03  0.50000E+00    2     8530     4    -5     T
     2214  0.2840000E+03  0.50000E+00    2     8534     4    -5     T
     2216  0.2850000E+03  0.50000E+00    2     8538     4    -5     T
     2218  0.2860000E+03  0.50000E+00    2     8542     4    -5     T
     2220  0.2870000E+03  0.50000E+00    2     8546     4    -5     T
     2222  0.2880000E+03  0.50000E+00    2     8550     4    -5     T
     2224  0.2890000E+03  0.50000E+00    2     8554     4    -5     T
     2226  0.2900000E+03  0.50000E+00    2     8558     4    -5     T
     2228  0.2910000E+03  0.50000E+00    2     8562     4    -5     T
     2230  0.2920000E+03  0.50000E+00    2     8566     4    -5     T
     2232  0.2930000E+03  0.50000E+00    2     8570     4    -5     T
     2234  0.2940000E+03  0.50000E+00    2     8574     4    -5     T
     2236  0.2950000E+03  0.50000E+00    2     8578     4    -5     T
     2238  0.2960000E+03  0.50000E+00    2     8582     4    -5     T
     2240  0.2970000E+03  0.50000E+00    2     8586     4    -5     T
     2242  0.2980000E+03  0.50000E+00    2     8590     4    -5     T
     2244  0.2990000E+03  0.50000E+00    2     8594     4    -5     T
     2246  0.3000000E+03  0.50000E+00    2     8598     4    -5     T
     2248  0.3010000E+03  0.50000E+00    2     8602     4    -5     T
     2250  0.3020000E+03  0.50000E+00    2     8606     4    -5     T
     2252  0.3030000E+03  0.50000E+00    2     8610     4    -5     T
     2254  0.3040000E+03  0.50000E+00    2     8614     4    -5     T
     2256  0.3050000E+03  0.50000E+00    2     8618     4    -5     T
     2258  0.3060000E+03  0.50000E+00    2     8622     4    -5     T
     2260  0.3070000E+03  0.50000E+00    2     8626     4    -5     T
     2262  0.3080000E+03  0.50000E+00    2     8630     4    -5     T
     2264  0.3090000E+03  0.50000E+00    2     8634     4    -5     T
     2266  0.3100000E+03  0.50000E+00    2     8638     4    -5     T
     2268  0.3110000E+03  0.50000E+00    2     8642     4    -5     T
     2270  0.3120000E+03  0.50000E+00    2     8646     4    -5     T
     2272  0.3130000E+03  0.50000E+00    2     8650     4    -5     T
     2274  0.3140000E+03  0.50000E+00    2     8654     4    -5     T
     2276  0.3150000E+03  0.50000E+00    2     8658     4    -5     T
     2278  0.3160000E+03  0.50000E+00    2     8662     4    -5     T
     2280  0.3170000E+03  0.50000E+00    2     8666     4    -5     T
     2282  0.3180000E+03  0.50000E+00    2     8670     4    -5     T
     2284  0.3190000E+03  0.50000E+00    2     8674     4    -5     T
     2286  0.3200000E+03  0.50000E+00    2     8678     4    -5     T
