,Date,Precip,ET_cm,MinTemp,MaxTemp,AvgTemp,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),Cum(WTrans),h3,theta3,temp3,h7,theta7,temp7,h12,theta12,temp12,h22,theta22,temp22,h32,theta32,temp32,h47,theta47,temp47,h72,theta72,temp72,h92,theta92,temp92,h112,theta112,temp112
31,2023-02-01,0.0,0.11176,-10.6,2.05,-2.04270833333333,0.11176,0.0,0.11176,0.0,-0.095556,3.0416,0.0,3.0417,0.0,-11.334,-426.13,-141.92,-100.7,0.0,0.0,50.206,0.0,3.0417,0.0,-349.4,0.2539,20.0,-279.17,0.2692,20.0,-236.78,0.2806,20.0,-193.85,0.2952,20.0,-169.1,0.3058,20.0,-145.36,0.3169,20.0,-122.75,0.3294,20.0,-112.36,0.3423,20.0,-106.0,0.3743,20.0
32,2023-02-02,0.0,0.14478,-11.025,5.375,-3.49479166666667,0.14478,0.0,0.14478,0.0,-0.09253,3.1864,0.0,3.1864,0.0,-11.427,-617.26,-146.6,-102.42,0.0,0.0,49.968,0.0,3.1864,0.0,-415.93,0.2426,20.0,-301.81,0.2634,20.0,-247.32,0.2775,20.0,-198.04,0.2937,20.0,-171.83,0.3046,20.0,-147.64,0.3157,20.0,-124.75,0.3283,20.0,-114.21,0.3411,20.0,-107.79,0.3735,20.0
33,2023-02-03,0.0,0.26162,1.3,9.05,4.34583333333333,0.26162,0.0,0.26162,0.0,-0.089547,3.448,0.0,3.4481,0.0,-11.517,-5818.4,-158.08,-104.1,0.0,0.0,49.616,0.0,3.4481,0.0,-663.27,0.2152,20.0,-342.22,0.2553,20.0,-261.86,0.2737,20.0,-203.09,0.292,20.0,-174.84,0.3033,20.0,-149.95,0.3144,20.0,-126.7,0.3272,20.0,-116.04,0.3399,20.0,-109.55,0.3727,20.0
34,2023-02-04,0.0,0.19304,0.95,8.0,3.925,0.19304,0.0,0.19304,0.0,-0.086603,3.6411,0.0,3.6411,0.0,-11.605,-27556.0,-172.12,-105.77,0.0,0.0,49.335,0.0,3.6411,0.0,-924.18,0.1981,20.0,-381.53,0.2477,20.0,-277.78,0.2696,20.0,-208.9,0.29,20.0,-178.15,0.3018,20.0,-152.34,0.3131,20.0,-128.63,0.3262,20.0,-117.83,0.3388,20.0,-111.28,0.3719,20.0
35,2023-02-05,0.0,0.20066,-0.15,7.975,3.771875,0.20066,0.0,0.17183,0.0,-0.083705,3.8417,0.0,3.8407,0.0,-11.69,-1000000.0,-217.4,-107.41,0.0,0.0,49.051,0.0,3.8407,0.0,-1490.76,0.177,20.0,-421.26,0.2418,20.0,-293.37,0.2656,20.0,-215.08,0.288,20.0,-181.78,0.3002,20.0,-154.82,0.312,20.0,-130.54,0.3251,20.0,-119.6,0.3376,20.0,-112.98,0.3711,20.0
36,2023-02-06,0.0,0.1524,1.15,9.25,4.25833333333333,0.1524,0.0,0.11581,0.0,-0.080853,3.9941,0.0,3.9672,0.0,-11.772,-1000000.0,-232.28,-109.02,0.0,0.0,48.842,0.0,3.9672,0.0,-1742.45,0.171,20.0,-455.86,0.2368,20.0,-308.54,0.2619,20.0,-221.35,0.2858,20.0,-185.62,0.2986,20.0,-157.36,0.3109,20.0,-132.43,0.3241,20.0,-121.34,0.3366,20.0,-114.66,0.3703,20.0
37,2023-02-07,0.0,0.21336,2.65,5.475,3.925,0.21336,0.0,0.099897,0.0,-0.078057,4.2075,0.0,4.0714,0.0,-11.851,-1000000.0,-239.91,-110.6,0.0,0.0,48.659,0.0,4.0714,0.0,-1848.12,0.1688,20.0,-480.11,0.2334,20.0,-321.63,0.2593,20.0,-227.47,0.2838,20.0,-189.6,0.2968,20.0,-159.96,0.3098,20.0,-134.32,0.323,20.0,-123.06,0.3357,20.0,-116.3,0.3696,20.0
38,2023-02-08,0.0,0.10414,-5.125,2.65,-0.553125,0.10414,0.0,0.092662,0.0,-0.075311,4.3116,0.0,4.1649,0.0,-11.927,-1000000.0,-245.53,-112.16,0.0,0.0,48.489,0.0,4.1649,0.0,-1911.58,0.1674,20.0,-498.63,0.2312,20.0,-332.81,0.2572,20.0,-233.38,0.2817,20.0,-193.65,0.2952,20.0,-162.59,0.3086,20.0,-136.21,0.322,20.0,-124.77,0.3348,20.0,-117.92,0.3689,20.0
39,2023-02-09,0.0,0.23622,-5.925,7.525,-0.103125,0.23622,0.0,0.084328,0.0,-0.072608,4.5479,0.0,4.251,0.0,-12.001,-1000000.0,-249.93,-113.69,0.0,0.0,48.329,0.0,4.251,0.0,-1944.09,0.1667,20.0,-513.92,0.2295,20.0,-342.41,0.2553,20.0,-239.08,0.2798,20.0,-197.61,0.2939,20.0,-165.22,0.3075,20.0,-138.11,0.3209,20.0,-126.46,0.3339,20.0,-119.51,0.3681,20.0
40,2023-02-10,0.0,0.27178,-0.15,9.575,3.875,0.27178,0.0,0.081346,0.0,-0.069958,4.8196,0.0,4.3327,0.0,-12.072,-1000000.0,-254.9,-115.18,0.0,0.0,48.176,0.0,4.3327,0.0,-1991.74,0.1659,20.0,-526.83,0.2282,20.0,-351.06,0.2536,20.0,-244.55,0.2782,20.0,-201.44,0.2926,20.0,-167.84,0.3063,20.0,-140.0,0.3199,20.0,-128.14,0.3331,20.0,-121.06,0.3675,20.0
